Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description,Total Houses Damaged Description.1,Region,Average Income,p0p50_share,Population density national
2012,3,8,22.0,50.0,8.4,,,CHINA,CHINA: XINJIANG,39.383,81.307,38.0,5.9,,,,,,36641.0,4.0,84.0,4.0,,,,3.0,,,,,36641.0,4.0,84.0,4.0,,,,3.0,3.0, XINJIANG,11389.7481,0.1454,145.56137
2012,6,24,7.0,59.0,34.8,,,CHINA,CHINA:  YUNNAN AND SICHUAN PROVINCES,27.767,100.781,10.0,5.5,,4.0,1.0,,,394.0,3.0,,4.0,6768.0,4.0,,,4.0,1.0,,,394.0,3.0,,4.0,6768.0,4.0,,,,  YUNNAN AND SICHUAN PROVINCES,11389.7481,0.1454,145.56137
2012,6,29,21.0,7.0,33.8,,,CHINA,CHINA:  XINJIANG PROVINCE,43.433,84.7,18.0,6.3,,,,,,52.0,2.0,68.0,4.0,,,30000.0,4.0,,,,,52.0,2.0,68.0,4.0,,,30000.0,4.0,4.0,  XINJIANG PROVINCE,11389.7481,0.1454,145.56137
2012,7,20,12.0,11.0,52.0,,,CHINA,CHINA:  JIANGSU PROVINCE,32.978,119.593,10.0,4.9,,1.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,  JIANGSU PROVINCE,11389.7481,0.1454,145.56137
2012,9,7,3.0,19.0,42.5,,,CHINA,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG,27.575,103.983,10.0,5.6,,81.0,2.0,,,821.0,3.0,1000.0,4.0,37000.0,4.0,133000.0,4.0,81.0,2.0,,,821.0,3.0,1000.0,4.0,37000.0,4.0,133000.0,4.0,4.0,  YILIANG,11389.7481,0.1454,145.56137
2012,11,26,5.0,33.0,48.8,,,CHINA,CHINA:  XINJIANG PROVINCE:  RUOQIANG,40.411,90.355,10.0,5.1,,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0,2.0,  RUOQIANG,11389.7481,0.1454,145.56137
2012,3,14,9.0,8.0,35.1,5446.0,,JAPAN,JAPAN:  HOKKAIDO,40.887,144.944,12.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,  HOKKAIDO,29732.4954,0.1686,350.7646
2012,12,7,8.0,18.0,23.1,5469.0,,JAPAN,JAPAN:  HONSHU:  MIYAGI PREFECTURE,37.89,143.949,31.0,7.2,,,,,,11.0,1.0,,,,,,,,,,,11.0,1.0,,,,,,,,  MIYAGI PREFECTURE,29732.4954,0.1686,350.7646
2012,3,20,18.0,2.0,47.4,5447.0,,MEXICO,"MEXICO:  GUERRERO, OAXACA",16.493,-98.231,20.0,7.4,8.0,2.0,1.0,,,13.0,1.0,600.0,4.0,800.0,3.0,,,2.0,1.0,,,13.0,1.0,600.0,4.0,800.0,3.0,,,, OAXACA,20030.0006,0.0538,59.546753
2012,3,25,22.0,37.0,6.0,,,CHILE,"CHILE:  PARRAL, SANTIAGO",-35.2,-72.217,41.0,7.2,,1.0,1.0,,,14.0,1.0,,1.0,,,,2.0,1.0,1.0,,,14.0,1.0,,1.0,,,,2.0,2.0, SANTIAGO,23460.462,0.0712,23.323502
2012,4,17,3.0,50.0,15.6,,,CHILE,CHILE:  VALPARAISO,-32.625,-71.365,29.0,6.7,,2.0,1.0,,,,,,1.0,,,,2.0,2.0,1.0,,,,,,1.0,,,,2.0,2.0,  VALPARAISO,23460.462,0.0712,23.323502
2012,5,14,10.0,0.0,40.2,,,CHILE,CHILE:  ARICA; PERU:  TACNA,-17.678,-69.591,10.0,6.3,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  TACNA,23460.462,0.0712,23.323502
2012,4,11,8.0,38.0,36.7,5449.0,,INDONESIA,INDONESIA:  N SUMATRA:  OFF WEST COAST,2.327,93.063,20.0,8.6,,10.0,1.0,,,12.0,1.0,,1.0,,,,2.0,10.0,1.0,,,12.0,1.0,,1.0,,,,2.0,2.0,  OFF WEST COAST,10359.7224,0.1479,132.21419
2012,4,11,10.0,43.0,10.8,5450.0,,INDONESIA,INDONESIA:  N SUMATRA:  OFF WEST COAST,0.802,92.463,25.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,  OFF WEST COAST,10359.7224,0.1479,132.21419
2012,6,4,11.0,18.0,13.4,,,INDONESIA,INDONESIA:  JAVA,-7.692,106.371,50.0,5.8,,,,,,2.0,1.0,,1.0,,,23.0,1.0,,,,,2.0,1.0,,1.0,,,23.0,1.0,1.0,  JAVA,10359.7224,0.1479,132.21419
2012,7,25,0.0,27.0,45.2,,,INDONESIA,INDONESIA: BANDA ACEH,2.707,96.045,22.0,6.5,,1.0,1.0,,,,,,1.0,,,20.0,1.0,1.0,1.0,,,,,,1.0,,,20.0,1.0,1.0, BANDA ACEH,10359.7224,0.1479,132.21419
2012,8,18,9.0,41.0,52.4,,,INDONESIA,"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG",-1.315,120.096,10.0,6.3,,6.0,1.0,,,43.0,1.0,,4.0,471.0,3.0,1097.0,4.0,6.0,1.0,,,43.0,1.0,,4.0,471.0,3.0,1097.0,4.0,4.0, PARIGI MOUNTONG,10359.7224,0.1479,132.21419
2012,5,7,4.0,40.0,27.7,,,AZERBAIJAN,AZERBAIJAN:  ZAGATALA,41.549,46.789,11.0,5.7,,,,,,50.0,1.0,,3.0,3100.0,4.0,,1.0,,,,,50.0,1.0,,3.0,3100.0,4.0,,1.0,1.0,  ZAGATALA,14683.8793,0.1956,114.76802
2012,5,11,12.0,41.0,35.3,,,INDIA,"INDIA:  ASSAM:  KAMRUP, GUWAHATI",26.175,92.889,43.0,5.4,,,,,,2.0,1.0,,1.0,,,,2.0,,,,,2.0,1.0,,1.0,,,,2.0,2.0, GUWAHATI,5747.2697,0.1346,428.65985
2012,10,18,2.0,33.0,27.9,,,INDIA,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,10.0,5.0,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,2.0,1.0,1.0,1.0, UMARIA,5747.2697,0.1346,428.65985
2012,5,12,23.0,48.0,43.5,,,TAJIKISTAN,TAJIKISTAN,38.612,70.354,10.0,5.7,,1.0,1.0,,,,,,2.0,,3.0,,,1.0,1.0,,,,,,2.0,,3.0,,,,TAJIKISTAN,4394.0105,0.1623,57.326775
2012,5,19,13.0,41.0,21.2,,,BRAZIL,BRAZIL:  MONTES CLAROS,-16.764,-43.999,10.0,4.1,,,,,,,,,1.0,,,6.0,1.0,,,,,,,,1.0,,,6.0,1.0,1.0,  MONTES CLAROS,17019.7473,0.1058,23.926102
2012,5,20,2.0,3.0,52.0,,,ITALY,ITALY:  EMILIA ROMAGNA:  MIRANDOLA,44.89,11.23,6.0,6.1,,7.0,1.0,,,,1.0,,4.0,,,,3.0,7.0,1.0,,,50.0,1.0,,4.0,,,,3.0,3.0,  MIRANDOLA,31881.5942,0.1714,203.5397
2012,5,20,13.0,18.0,2.0,,,ITALY,ITALY:  SANT'AGOSTINO,44.831,11.49,5.0,5.1,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  SANT'AGOSTINO,31881.5942,0.1714,203.5397
2012,5,29,7.0,0.0,3.0,,,ITALY,"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO",44.851,11.086,10.0,5.9,,17.0,1.0,,,350.0,3.0,15800.0,4.0,,,,,17.0,1.0,,,350.0,3.0,15800.0,4.0,,,,,, CAVEZZO,31881.5942,0.1714,203.5397
2012,5,22,0.0,0.0,32.7,,,BULGARIA,BULGARIA: PERNIK,42.645,22.968,10.0,5.6,7.0,,,,,,,,2.0,,,90.0,2.0,,,,,,,,2.0,,,90.0,2.0,2.0, PERNIK,15329.4954,0.1839,68.97888
2012,6,10,12.0,44.0,16.5,,,TURKEY,TURKEY:  FETHIYE; GREECE:  RHODES,36.42,28.88,35.0,6.1,,,,,,6.0,1.0,,1.0,,,,2.0,,,,,6.0,1.0,,1.0,,,,2.0,2.0,  RHODES,23531.2808,0.1452,97.809906
2012,6,14,5.0,52.0,53.6,,,TURKEY,TURKEY:  SIRNAK,37.294,42.325,5.0,5.3,,,,,,23.0,1.0,,1.0,,,25.0,1.0,,,,,23.0,1.0,,1.0,,,25.0,1.0,1.0,  SIRNAK,23531.2808,0.1452,97.809906
2012,6,11,5.0,29.0,11.5,,,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH,36.023,69.351,16.0,5.8,,75.0,2.0,,,13.0,1.0,,2.0,143.0,3.0,593.0,3.0,75.0,2.0,,,13.0,1.0,,2.0,143.0,3.0,593.0,3.0,3.0,  HINDU KUSH,3755.9246,0.19,46.711258
2012,7,25,11.0,20.0,27.0,,,SOLOMON ISLANDS,SOLOMON ISLANDS: GUADALCANAL,-9.694,159.727,20.0,6.4,,,,,,,,,1.0,26.0,1.0,,,,,,,,,,1.0,26.0,1.0,,,, GUADALCANAL,3514.0118,,20.28478
2012,8,27,4.0,37.0,19.4,5462.0,,NICARAGUA,NICARAGUA:  OFF THE COAST,12.139,-88.59,28.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,  OFF THE COAST,6787.057,0.1007,50.113056
2012,9,5,14.0,42.0,7.8,5464.0,,COSTA RICA,COSTA RICA:  NICOYA,10.085,-85.315,35.0,7.6,,2.0,1.0,,,20.0,1.0,45.0,4.0,,2.0,,,2.0,1.0,,,20.0,1.0,45.0,4.0,,2.0,,,,  NICOYA,18824.0917,0.0878,92.765236
2012,10,28,3.0,4.0,8.9,5467.0,,CANADA,CANADA:  QUEEN CHARLOTTE ISLANDS,52.788,-132.101,14.0,7.7,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,  QUEEN CHARLOTTE ISLANDS,40581.4692,0.1721,3.9473274
2012,11,7,16.0,35.0,46.9,5468.0,,GUATEMALA,"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU",13.988,-91.895,24.0,7.3,,48.0,2.0,,,155.0,3.0,210.0,4.0,2769.0,4.0,7561.0,4.0,48.0,2.0,,,155.0,3.0,210.0,4.0,2769.0,4.0,7561.0,4.0,4.0, SAN CRISTOBAL COCHU,10366.786,0.1007,141.17494
2013,1,21,22.0,22.0,52.7,,,INDONESIA,INDONESIA:  SUMATERA:  N,4.927,95.907,12.0,6.1,,1.0,1.0,,,15.0,1.0,,1.0,,,71.0,2.0,1.0,1.0,,,15.0,1.0,,1.0,,,71.0,2.0,2.0,  N,10605.1011,0.1518,133.82747
2013,6,22,5.0,42.0,39.8,,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.305,116.058,47.0,5.1,,,,,,50.0,1.0,,3.0,5370.0,3.0,1700.0,4.0,,,,,50.0,1.0,,3.0,5370.0,4.0,1700.0,4.0,4.0,  LOMBOK ISLAND,10605.1011,0.1518,133.82747
2013,7,2,7.0,37.0,2.6,,,INDONESIA,INDONESIA:  BANDA ACEH,4.645,96.665,13.0,6.1,,48.0,1.0,,,2532.0,4.0,113.0,4.0,20401.0,4.0,,,48.0,1.0,,,2532.0,4.0,113.0,4.0,20401.0,4.0,,,,  BANDA ACEH,10605.1011,0.1518,133.82747
2013,7,8,2.0,13.0,40.6,,,INDONESIA,INDONESIA:  JAVA,-8.803,113.002,60.0,5.7,,,,,,1.0,1.0,,1.0,124.0,3.0,,,,,,,1.0,1.0,,1.0,124.0,3.0,,,,  JAVA,10605.1011,0.1518,133.82747
2013,10,22,5.0,40.0,39.1,,,INDONESIA,INDONESIA:  BANDA ACEH,5.103,95.971,10.0,5.4,5.0,1.0,1.0,,,2.0,1.0,,1.0,,,160.0,3.0,1.0,1.0,,,2.0,1.0,,1.0,,,160.0,3.0,3.0,  BANDA ACEH,10605.1011,0.1518,133.82747
2013,2,6,1.0,12.0,25.8,5476.0,,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-10.799,165.114,24.0,7.9,8.0,,,,,,,,2.0,,,,,10.0,1.0,,,15.0,1.0,36.0,4.0,588.0,3.0,478.0,3.0,3.0,  SANTA CRUZ ISLANDS,3864.1409,,20.806324
2013,2,8,15.0,26.0,38.4,5477.0,,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-10.928,166.018,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,  SANTA CRUZ ISLANDS,3864.1409,,20.806324
2013,2,9,14.0,16.0,7.8,,,COLOMBIA,"COLOMBIA:  CAUCA, NARINO, VALLE DEL CAUCA, RISARALDA",1.135,-77.393,145.0,7.0,,,,,,15.0,1.0,,2.0,100.0,2.0,1900.0,4.0,,,,,15.0,1.0,,2.0,100.0,2.0,1900.0,4.0,4.0, RISARALDA,14330.64,0.0871,41.674564
2013,2,19,2.0,47.0,1.2,,,CHINA,CHINA:  YUNNAN PROVINCE:  QIAOJIA,27.226,103.071,10.0,4.9,,,,,,8.0,1.0,,2.0,72.0,2.0,949.0,3.0,,,,,8.0,1.0,,2.0,72.0,2.0,949.0,3.0,3.0,  QIAOJIA,12378.8819,0.1403,146.5775
2013,3,3,5.0,41.0,16.9,,,CHINA,CHINA:  YUNNAN PROVINCE,25.98,99.812,8.0,5.4,,,,,,30.0,1.0,,3.0,700.0,3.0,2500.0,4.0,,,,,30.0,1.0,,3.0,700.0,3.0,2500.0,4.0,4.0,  YUNNAN PROVINCE,12378.8819,0.1403,146.5775
2013,3,11,3.0,1.0,37.4,,,CHINA,CHINA:  XINJIAN PROVINCE:  S,40.119,77.466,10.0,5.1,,,,,,,,,2.0,864.0,3.0,,,,,,,,,,2.0,864.0,3.0,,,,  S,12378.8819,0.1403,146.5775
2013,4,20,0.0,2.0,47.5,,,CHINA,CHINA:  SICHUAN PROVINCE:  LONGMEN,30.308,102.888,14.0,6.6,,196.0,3.0,21.0,1.0,11470.0,4.0,6800.0,4.0,,3.0,,3.0,196.0,3.0,21.0,1.0,11470.0,4.0,6800.0,4.0,,3.0,,3.0,3.0,  LONGMEN,12378.8819,0.1403,146.5775
2013,7,21,23.0,45.0,56.6,,,CHINA,"CHINA:   GANSU:  DINGXI, MIN",34.512,104.262,8.0,6.0,,95.0,2.0,,,887.0,3.0,466.0,4.0,123000.0,4.0,138000.0,4.0,95.0,2.0,,,887.0,3.0,466.0,4.0,123000.0,4.0,138000.0,4.0,4.0, MIN,12378.8819,0.1403,146.5775
2013,8,11,21.0,23.0,41.3,,,CHINA,CHINA:  TIBET (XIZANG PROVINCE): QAMDO,30.046,97.957,6.0,5.7,,,,,,,,,2.0,,,,1.0,,,,,,,,2.0,,,,1.0,1.0, QAMDO,12378.8819,0.1403,146.5775
2013,8,27,20.0,44.0,53.4,,,CHINA,CHINA:  YUNNAN PROVINCE: SHANGRI-LA,28.239,99.328,10.0,5.2,,,,,,,,,1.0,36.0,1.0,36.0,1.0,,,,,,,,1.0,36.0,1.0,36.0,1.0,1.0, SHANGRI-LA,12378.8819,0.1403,146.5775
2013,8,31,0.0,4.0,17.8,,,CHINA,CHINA:  YUNNAN PROVINCE:  BENZILAN,28.243,99.35,8.0,5.6,,5.0,1.0,,,24.0,1.0,155.0,4.0,600.0,3.0,55500.0,4.0,5.0,1.0,,,24.0,1.0,155.0,4.0,600.0,3.0,55500.0,4.0,4.0,  BENZILAN,12378.8819,0.1403,146.5775
2013,11,22,22.0,4.0,25.4,,,CHINA,CHINA:  JILIN PROVINCE:  SONGYUAN,44.599,124.168,10.0,5.3,3.0,,,,,,,,2.0,,,5300.0,4.0,,,,,,,,2.0,,,5300.0,4.0,4.0,  SONGYUAN,12378.8819,0.1403,146.5775
2013,12,16,5.0,4.0,54.4,,,CHINA,CHINA:  HUBEI PROVINCE,31.066,110.412,18.0,5.1,,,,,,,,6.3,3.0,,,,,,,,,,,6.3,3.0,,,,,,  HUBEI PROVINCE,12378.8819,0.1403,146.5775
2013,2,22,21.0,1.0,47.2,,,PERU,PERU:  S,-15.748,-71.425,8.0,5.3,,,,,,,,,1.0,,,80.0,2.0,,,,,,,,1.0,,,80.0,2.0,2.0,  S,12925.5931,0.0878,23.467821
2013,9,25,16.0,42.0,43.2,,,PERU,PERU:  AREQUIPA,-15.839,-74.511,40.0,7.1,8.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,  AREQUIPA,12925.5931,0.0878,23.467821
2013,3,27,2.0,3.0,19.8,,,TAIWAN,"TAIWAN:  NANTOU COUNTY, TAIPEI",23.828,121.215,19.0,6.0,,1.0,1.0,,,86.0,2.0,1.128,2.0,,,,3.0,1.0,1.0,,,86.0,2.0,1.128,2.0,,,,3.0,3.0, TAIPEI,40988.9782,0.1127,658.8628
2013,6,2,5.0,43.0,3.4,,,TAIWAN,TAIWAN:  JENAI,23.789,121.141,17.0,6.3,,4.0,1.0,,,21.0,1.0,1.1,2.0,,,,,4.0,1.0,,,21.0,1.0,1.1,2.0,,,,,,  JENAI,40988.9782,0.1127,658.8628
2013,4,9,11.0,52.0,49.9,,,IRAN,"IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA",28.428,51.593,12.0,6.3,,37.0,1.0,,,850.0,3.0,297.0,4.0,,3.0,700.0,3.0,37.0,1.0,,,850.0,3.0,297.0,4.0,,3.0,700.0,3.0,3.0, SENA,13410.7687,0.1487,48.35681
2013,5,11,2.0,8.0,8.5,,,IRAN,IRAN:  HORMOZGAN: BASHAGARD,26.56,57.77,15.0,6.1,,2.0,1.0,,,20.0,1.0,,2.0,,,,3.0,2.0,1.0,,,20.0,1.0,,2.0,,,,3.0,3.0, BASHAGARD,13410.7687,0.1487,48.35681
2013,11,28,13.0,51.0,34.0,,,IRAN,IRAN:  BORAZJAN,29.32,51.31,8.0,5.8,5.0,8.0,1.0,,,200.0,3.0,,2.0,250.0,3.0,,1.0,8.0,1.0,,,200.0,3.0,,2.0,250.0,3.0,,1.0,1.0,  BORAZJAN,13410.7687,0.1487,48.35681
2013,4,10,19.0,14.0,2.0,,,HONDURAS,HONDURAS: ATLANTIDA,15.52,-87.159,4.0,5.4,,,,,,,,,1.0,12.0,1.0,66.0,2.0,,,,,,,,1.0,12.0,1.0,66.0,2.0,2.0, ATLANTIDA,6641.0492,0.1012,80.084496
2013,4,12,20.0,33.0,17.5,,,JAPAN,JAPAN,34.369,134.828,14.0,5.8,,,,,,24.0,1.0,,1.0,,,,1.0,,,,,24.0,1.0,,1.0,,,,1.0,1.0,JAPAN,30562.409,0.1679,350.2851
2013,4,17,8.0,57.0,33.9,,,JAPAN,JAPAN: MIYAKEJIMA,33.958,139.352,9.0,5.8,,,,,,3.0,1.0,,1.0,,,,2.0,,,,,3.0,1.0,,1.0,,,,2.0,2.0, MIYAKEJIMA,30562.409,0.1679,350.2851
2013,10,25,17.0,10.0,19.7,5533.0,,JAPAN,JAPAN:  HONSHU:  E COAST,37.156,144.661,35.0,7.1,6.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,  E COAST,30562.409,0.1679,350.2851
2013,4,22,1.0,16.0,32.0,5752.0,,MEXICO,MEXICO:  MICHOACAN: LAZARO CARDENAS,18.081,-102.182,30.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,, LAZARO CARDENAS,19769.4818,0.0551,60.336266
2013,8,21,12.0,38.0,29.7,,,MEXICO,"MEXICO:  SAN MARCOS, ACAPULCO",16.878,-99.498,21.0,6.2,8.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0, ACAPULCO,19769.4818,0.0551,60.336266
2013,4,24,9.0,25.0,30.0,,,AFGHANISTAN,AFGHANISTAN:  KAMA,34.526,70.22,64.0,5.5,,18.0,1.0,,,141.0,3.0,,2.0,,,676.0,3.0,18.0,1.0,,,141.0,3.0,,2.0,,,676.0,3.0,3.0,  KAMA,3841.5839,0.1873,48.35904
2013,5,1,6.0,57.0,13.4,,,INDIA,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",33.061,75.863,15.0,5.7,,3.0,1.0,,,90.0,2.0,19.5,3.0,1136.0,4.0,95532.0,4.0,3.0,1.0,,,90.0,2.0,19.5,3.0,1136.0,4.0,95532.0,4.0,4.0, RAMBAN,5858.1994,0.1339,434.25818
2013,8,2,21.0,37.0,46.1,,,INDIA,INDIA:  KASHMIR:  KISHTWAR,33.297,75.95,42.0,5.2,3.0,,,,,2.0,1.0,,2.0,,,,3.0,,,,,2.0,1.0,,2.0,,,,3.0,3.0,  KISHTWAR,5858.1994,0.1339,434.25818
2013,5,19,9.0,7.0,26.5,,,ALGERIA,ALGERIA:  ALGIERS,36.703,5.261,7.0,4.9,,,,,,5.0,1.0,,1.0,,,,2.0,,,,,5.0,1.0,,1.0,,,,2.0,2.0,  ALGIERS,13230.7082,0.1902,15.954979
2013,7,17,3.0,0.0,56.5,,,ALGERIA,ALGERIA:  HAMMAM MELOUANE,36.534,3.086,10.0,4.8,,,,,,11.0,1.0,,1.0,,,,3.0,,,,,11.0,1.0,,1.0,,,,3.0,3.0,  HAMMAM MELOUANE,13230.7082,0.1902,15.954979
2013,6,1,14.0,10.0,6.7,,,PHILIPPINES,"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN",7.275,124.898,10.0,5.7,,,,,,33.0,1.0,,1.0,,,164.0,3.0,,,,,33.0,1.0,,1.0,,,164.0,3.0,3.0, KIBUGTONGAN,8412.4032,0.1277,334.37338
2013,10,15,0.0,12.0,32.1,,,PHILIPPINES,"PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS",9.88,124.117,19.0,7.1,9.0,222.0,3.0,8.0,1.0,976.0,3.0,51.8,4.0,,4.0,,4.0,222.0,3.0,8.0,1.0,976.0,3.0,51.8,4.0,,4.0,,4.0,4.0, SIQUIJOR IS,8412.4032,0.1277,334.37338
2013,6,15,16.0,11.0,2.0,5793.0,,GREECE,GREECE:  CRETE,34.4,25.02,10.0,6.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,  CRETE,23299.3155,0.1967,84.67417
2013,8,7,9.0,6.0,52.2,,,GREECE,"GREECE:  CENTRAL:   PHTHIOTIS, REGGINI",38.689,22.695,0.0,5.3,4.0,,,,,,,,2.0,100.0,2.0,,,,,,,,,,2.0,100.0,2.0,,,, REGGINI,23299.3155,0.1967,84.67417
2013,10,12,13.0,11.0,53.4,5794.0,,GREECE,GREECE:  CRETE:  CHANIA,35.514,23.252,40.0,6.6,7.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,  CHANIA,23299.3155,0.1967,84.67417
2013,7,21,5.0,9.0,31.4,5491.0,,NEW ZEALAND,NEW ZEALAND:  COOK STRAIT,-41.704,174.337,17.0,6.5,,,,,,5.0,1.0,50.0,4.0,,,35.0,1.0,,,,,5.0,1.0,50.0,4.0,,,35.0,1.0,1.0,  COOK STRAIT,39637.6349,0.1949,16.902666
2013,8,16,2.0,31.0,5.8,5519.0,,NEW ZEALAND,"NEW ZEALAND:  WELLINGTON, MARLBOROUGH",-41.734,174.152,8.0,6.5,9.0,,,,,,2.0,,2.0,,2.0,,2.0,,,,,,2.0,,2.0,,2.0,,2.0,2.0, MARLBOROUGH,39637.6349,0.1949,16.902666
2013,9,7,0.0,13.0,29.6,,,GUATEMALA,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",14.606,-92.121,66.0,6.4,7.0,1.0,1.0,,,52.0,2.0,2.0,2.0,3.0,1.0,,,1.0,1.0,,,52.0,2.0,2.0,2.0,3.0,1.0,,,, QUETZALTENANGO,10392.9509,0.1012,143.92183
2013,9,24,11.0,29.0,48.0,5506.0,,PAKISTAN,"PAKISTAN:  AWARAN, KECH",26.951,65.501,15.0,7.7,4.0,825.0,3.0,,,619.0,3.0,100.0,4.0,32638.0,4.0,14118.0,4.0,825.0,3.0,,,619.0,3.0,100.0,4.0,32638.0,4.0,14118.0,4.0,4.0, KECH,6633.0429,0.1735,266.36774
2013,9,28,7.0,34.0,6.5,,,PAKISTAN,PAKISTAN: AWARAN,27.183,65.505,12.0,6.8,7.0,22.0,1.0,,,50.0,1.0,,,,2.0,,2.0,22.0,1.0,,,50.0,1.0,,,,2.0,,2.0,2.0, AWARAN,6633.0429,0.1735,266.36774
2013,11,10,5.0,15.0,11.0,,,TAJIKISTAN,TAJIKISTAN:  VAHDAT,38.41,68.89,23.0,5.2,5.0,,,,,,,,2.0,104.0,3.0,256.0,3.0,,,,,,,,2.0,104.0,3.0,256.0,3.0,3.0,  VAHDAT,4592.5958,0.1618,58.625347
2014,1,2,3.0,13.0,54.6,,,IRAN,IRAN:  BASTAK,27.15,54.448,8.0,5.2,,1.0,1.0,,,30.0,1.0,2.0,2.0,,,,3.0,1.0,1.0,,,30.0,1.0,2.0,2.0,,,,3.0,3.0,  BASTAK,13567.609,0.1443,49.283
2014,2,2,14.0,26.0,45.5,,,IRAN,IRAN:  GOHARAN,26.589,57.741,10.0,5.3,,,,,,,,,1.0,,,,3.0,,,,,,,,1.0,,,,3.0,3.0,  GOHARAN,13567.609,0.1443,49.283
2014,8,18,2.0,32.0,5.4,,,IRAN,IRAN:  ILAM PROVINCE:  ABDANAN,32.703,47.695,10.0,6.2,8.0,,,,,330.0,3.0,43.0,4.0,2700.0,4.0,17000.0,4.0,,,,,330.0,3.0,43.0,4.0,2700.0,4.0,17000.0,4.0,4.0,  ABDANAN,13567.609,0.1443,49.283
2014,1,5,3.0,36.0,40.6,,,COLOMBIA,COLOMBIA:  SIPI,4.557,-76.644,54.0,5.5,5.0,,,,,,,,2.0,,,121.0,3.0,,,,,,,,2.0,,,121.0,3.0,3.0,  SIPI,14677.1436,0.092,42.07115
2014,1,13,4.0,1.0,3.2,,,PUERTO RICO,PUERTO RICO,19.043,-66.81,20.0,6.4,5.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,PUERTO RICO,20362.7758,,401.3538
2014,1,20,2.0,52.0,44.4,,,NEW ZEALAND,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",-40.66,175.814,28.0,6.1,7.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,1.0, MANAWATU-WANGANUI,39912.391,0.1941,17.144043
2014,1,25,5.0,14.0,18.5,,,INDONESIA,INDONESIA:  JAVA:  BANYUMAS,-7.986,109.265,66.0,6.1,6.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,1.0,,2.0,2.0,  BANYUMAS,10756.4813,0.1514,135.38824
2014,11,15,2.0,31.0,41.7,5578.0,,INDONESIA,INDONESIA:  N. MOLUCCAS ISLANDS,1.893,126.522,45.0,7.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,  N. MOLUCCAS ISLANDS,10756.4813,0.1514,135.38824
2014,1,26,13.0,55.0,42.2,,,GREECE,GREECE:  KEFALONIA,38.208,20.453,8.0,6.1,8.0,,,,,6.0,1.0,178.0,4.0,,,,1.0,,,,,6.0,1.0,178.0,4.0,,,,1.0,1.0,  KEFALONIA,23892.6599,0.1844,84.274414
