,Year,Mo,Dy,Hr,Country,Region,Focal Depth (km),Mag,Average Income,p0p50_share,Population density national,Total Deaths,Total Injuries,Total Damage ($Mil),Total Houses Destroyed,Total Houses Damaged,Total Death Description,Total Injuries Description,Total Damage Description,Total Houses Destroyed Description,Total Houses Damaged Description
724,2014,12,6,10.0,CHINA,  YONGPING,10.0,5.6,13370.8967,0.1438,147.54565,1.0,22.0,2.1753684210526316,434.0,17000.0,1.0,1.0,2.0,3.0,4.0
725,2014,2,26,0.0,AUSTRALIA,  KALGOORLIE,0.0,4.5,41846.0709,0.175,3.0511594,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
726,2014,3,13,17.0,JAPAN,  SOUTHWESTERN,79.0,6.3,30835.2329,0.1681,349.73038,0.0,18.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
727,2014,7,11,19.0,JAPAN,  SANRIKU,20.0,6.5,30835.2329,0.1681,349.73038,0.0,14.877604166666666,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
728,2014,11,22,13.0,JAPAN, OTARI,9.0,6.2,30835.2329,0.1681,349.73038,0.0,46.0,2.0,213.0,1624.0,0.0,1.0,2.0,3.0,4.0
729,2014,3,16,21.0,CHILE,  IQUIQUE,20.0,6.7,24093.5701,0.0753,23.787958,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
730,2014,4,1,23.0,CHILE, ALTO HOSPICIO,25.0,8.2,24093.5701,0.0753,23.787958,7.0,0.0,100.0,0.0,2600.0,1.0,0.0,4.0,0.0,4.0
731,2014,4,3,2.0,CHILE,  IQUIQUE,22.0,7.7,24093.5701,0.0753,23.787958,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
732,2014,10,9,2.0,CHILE, EASTER ISLAND REGION,17.0,7.0,24093.5701,0.0753,23.787958,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
733,2014,4,10,23.0,NICARAGUA, MANAGUA,13.0,6.1,7098.7203,0.1028,51.59282,2.0,250.0,3.0,168.0,2210.0,1.0,3.0,2.0,3.0,4.0
734,2014,4,14,5.0,NICARAGUA, CIUDAD SANDINO,10.0,5.2,7098.7203,0.1028,51.59282,0.0,14.877604166666666,0.62625,7.0,0.0,0.0,1.0,1.0,1.0,0.0
735,2014,4,11,7.0,PAPUA NEW GUINEA,  BOUGAINVILLE ISLAND,61.0,7.1,5082.9613,0.1291,18.690454,1.0,0.0,0.62625,51.0,0.0,1.0,0.0,1.0,2.0,0.0
736,2014,4,19,13.0,PAPUA NEW GUINEA,  SOLOMON SEA,43.0,7.5,5082.9613,0.1291,18.690454,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
737,2014,4,12,20.0,SOLOMON ISLANDS,SOLOMON ISLANDS,23.0,7.6,3722.5165,,21.342836,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
738,2014,4,13,12.0,SOLOMON ISLANDS,SOLOMON ISLANDS,39.0,7.4,3722.5165,,21.342836,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
739,2014,4,18,14.0,MEXICO,  GUERRERO; MEXICO CITY,24.0,7.2,20061.5712,0.0563,61.089993,0.0,0.0,0.62625,0.0,127.0,0.0,0.0,1.0,0.0,2.0
740,2014,5,8,17.0,MEXICO,  TECPAN,17.0,6.4,20061.5712,0.0563,61.089993,0.0,0.0,0.62625,0.0,22.09090909090909,0.0,0.0,1.0,0.0,1.0
741,2014,7,29,10.0,MEXICO,  OAXACA,107.0,6.3,20061.5712,0.0563,61.089993,1.0,1.0,2.1753684210526316,0.0,80.84848484848484,1.0,1.0,2.0,0.0,2.0
742,2014,5,5,11.0,THAILAND,  CHIANG RAI,6.0,6.1,12634.1991,0.1248,136.93935,1.0,32.0,62.0,20.0,490.2808988764045,1.0,1.0,4.0,1.0,3.0
743,2014,5,8,22.0,PAKISTAN,  NAWABSHAH,15.0,4.5,6842.8233,0.1702,270.14792,2.0,70.0,0.62625,194.65384615384616,0.0,1.0,2.0,1.0,2.0,0.0
744,2014,5,17,16.0,GERMANY,  HESSE,10.0,3.6,40751.4814,0.1835,234.2907,0.0,0.0,1.36,0.0,70.0,0.0,0.0,2.0,0.0,2.0
745,2014,5,19,0.0,ALBANIA,  BELSH,10.0,5.0,11277.8298,0.1819,105.259125,0.0,0.0,0.62625,0.0,22.09090909090909,0.0,0.0,1.0,0.0,1.0
746,2014,8,1,4.0,ALGERIA,  ALGIERS,10.0,5.5,13267.8344,0.1902,16.27388,6.0,420.0,,0.0,0.0,1.0,3.0,,0.0,0.0
747,2014,12,23,8.0,ALGERIA,  BLIDA,7.0,4.9,13267.8344,0.1902,16.27388,0.0,14.877604166666666,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
748,2014,8,5,10.0,SOUTH AFRICA,  ORKNEY,5.0,5.4,15834.2,0.0582,45.115826,1.0,17.0,2.1753684210526316,13.0,1433.0,1.0,1.0,2.0,1.0,4.0
749,2014,8,5,10.0,SOUTH AFRICA,  ORKNEY,5.0,5.4,15834.2,0.058,45.115826,1.0,17.0,2.1753684210526316,13.0,1433.0,1.0,1.0,2.0,1.0,4.0
750,2014,8,5,10.0,SOUTH AFRICA,  ORKNEY,5.0,5.4,16353.7209,0.0582,45.115826,1.0,17.0,2.1753684210526316,13.0,1433.0,1.0,1.0,2.0,1.0,4.0
751,2014,8,5,10.0,SOUTH AFRICA,  ORKNEY,5.0,5.4,16353.7209,0.058,45.115826,1.0,17.0,2.1753684210526316,13.0,1433.0,1.0,1.0,2.0,1.0,4.0
752,2014,8,12,19.0,ECUADOR,  QUITO,12.0,5.1,13818.6269,0.1342,64.25349,3.0,18.0,0.62625,0.0,89.0,1.0,1.0,1.0,0.0,2.0
753,2014,9,20,4.0,PHILIPPINES,  BARANGAY LUAYON,26.0,5.2,8722.6316,0.1303,339.8236,0.0,1.0,0.62625,15.0,67.0,0.0,1.0,1.0,1.0,2.0
754,2014,9,28,2.0,PERU,  PARURO PROVINCE,10.0,4.9,13156.0138,0.0913,23.714027,8.0,6.0,0.62625,106.0,490.2808988764045,1.0,1.0,1.0,3.0,3.0
755,2014,10,14,3.0,EL SALVADOR,  GULF OF FONSECA,40.0,7.3,9944.0986,0.0847,299.68765,1.0,0.0,0.62625,5.0,41.0,1.0,0.0,1.0,1.0,1.0
756,2015,1,14,5.0,CHINA,  LESHAN,10.0,5.3,14093.7928,0.1436,148.4538,0.0,11.0,2.1753684210526316,0.0,2000.0,0.0,1.0,2.0,0.0,4.0
757,2015,2,20,22.0,CHINA,  YUNNAN PROVINCE,10.0,4.5,14093.7928,0.1436,148.4538,0.0,0.0,0.62625,0.0,276.0,0.0,0.0,1.0,0.0,3.0
758,2015,2,22,6.0,CHINA,  SHAWAN,12.0,5.1,14093.7928,0.1436,148.4538,0.0,0.0,14.65,0.0,1728.0,0.0,0.0,3.0,0.0,4.0
759,2015,3,1,10.0,CHINA, GENGMA,10.0,5.2,14093.7928,0.1436,148.4538,0.0,39.0,15.0,220.0,15800.0,0.0,1.0,3.0,3.0,4.0
760,2015,3,14,6.0,CHINA,  FUYANG,10.0,4.6,14093.7928,0.1436,148.4538,2.0,13.0,2.1753684210526316,155.0,11079.0,1.0,1.0,2.0,3.0,4.0
761,2015,7,3,1.0,CHINA,  HOTAN,20.0,6.4,14093.7928,0.1436,148.4538,3.0,263.0,12.313571428571427,3000.0,0.0,1.0,3.0,3.0,4.0,0.0
762,2015,2,16,23.0,JAPAN,  HONSHU,23.0,6.7,31482.485,0.1673,349.11093,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
763,2015,5,2,16.0,JAPAN,  S. OF,10.0,5.7,31482.485,0.1673,349.11093,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
764,2015,5,30,11.0,JAPAN,  BONIN ISLANDS [CHICHIJIMA ISLAND],664.0,7.8,31482.485,0.1673,349.11093,0.0,12.0,,0.0,0.0,0.0,1.0,,0.0,0.0
765,2015,11,13,20.0,JAPAN,  KYUSYU ISLAND,12.0,6.7,31482.485,0.1673,349.11093,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
766,2015,2,26,21.0,PAKISTAN,  BATTAGRAM,30.0,5.4,7075.943,0.1682,273.67334,0.0,5.0,0.62625,0.0,2.0,0.0,1.0,1.0,0.0,1.0
767,2015,7,24,20.0,PAKISTAN,  ABBOTTABAD,17.0,5.1,7075.943,0.1682,273.67334,3.0,1.0,0.62625,3.0,0.0,1.0,1.0,1.0,1.0,0.0
768,2015,2,28,20.0,PERU,  CABANACONDE,12.0,4.8,13448.9222,0.0894,23.993643,0.0,0.0,2.1753684210526316,64.0,500.0,0.0,0.0,2.0,2.0,3.0
769,2015,3,10,20.0,COLOMBIA, SANTANDER,155.0,6.2,15153.1348,0.0932,42.469337,0.0,0.0,12.313571428571427,180.0,2167.0,0.0,0.0,3.0,3.0,4.0
770,2015,3,29,23.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,41.0,7.5,5248.47,0.1297,19.171867,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
771,2015,5,5,1.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,55.0,7.5,5248.47,0.1297,19.171867,0.0,0.0,0.62625,0.0,22.09090909090909,0.0,0.0,1.0,0.0,1.0
772,2015,4,20,1.0,TAIWAN,  TAIPEI,29.0,6.4,42561.3261,0.1129,663.9971,1.0,1.0,0.62625,0.0,19.0,1.0,1.0,1.0,0.0,1.0
773,2015,4,25,6.0,NEPAL,   KATHMANDU; INDIA; CHINA; BANGLADESH,8.0,7.8,4754.3523,0.1667,192.6078,8957.0,24000.0,6000.0,498852.0,256697.0,4.0,4.0,4.0,4.0,4.0
774,2015,5,12,7.0,NEPAL,   DOLAKHA,15.0,7.3,4754.3523,0.1667,192.6078,117.0,2800.0,2.1753684210526316,194.65384615384616,0.0,3.0,4.0,2.0,2.0,0.0
775,2015,6,4,23.0,MALAYSIA,KANAK,10.0,6.0,24290.9511,0.173,94.56349,18.0,69.83928571428571,0.62625,0.0,23.0,1.0,2.0,1.0,0.0,1.0
776,2015,6,28,1.0,INDIA,  KOKRAJHAR,26.0,5.1,6487.9046,0.1313,444.93173,0.0,2.0,0.62625,0.0,490.2808988764045,0.0,1.0,1.0,0.0,3.0
777,2015,7,3,6.0,PHILIPPINES,  MINDANAO,32.0,6.1,9159.5962,0.1323,345.5457,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0
778,2015,7,10,4.0,SOLOMON ISLANDS,SOLOMON ISLANDS,12.0,6.7,3632.9711,,21.88889,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
779,2015,7,18,2.0,SOLOMON ISLANDS,SOLOMON ISLANDS,11.0,7.0,3632.9711,,21.88889,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
780,2015,11,18,18.0,SOLOMON ISLANDS,SOLOMON ISLANDS,13.0,6.8,3632.9711,,21.88889,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
781,2015,7,27,21.0,INDONESIA,  PAPUA,48.0,7.0,10907.9903,0.1475,136.90059,1.0,0.0,0.62625,1.0,6.0,1.0,0.0,1.0,1.0,1.0
782,2015,9,24,15.0,INDONESIA,  SORONG,18.0,6.6,10907.9903,0.1475,136.90059,0.0,62.0,2.1753684210526316,0.0,260.0,0.0,2.0,2.0,0.0,3.0
783,2015,11,4,3.0,INDONESIA,  ALOR,20.0,6.5,10907.9903,0.1475,136.90059,0.0,3.0,9.0,0.0,1468.0,0.0,1.0,3.0,0.0,4.0
784,2015,8,7,1.0,RWANDA,  BUKAVU,11.0,5.8,2858.7527,0.1167,471.94824,3.0,30.0,,0.0,0.0,1.0,1.0,,0.0,0.0
785,2015,8,9,7.0,EL SALVADOR,  ALEGRIA,10.0,4.5,10005.3678,0.0891,300.72742,0.0,4.0,2.1753684210526316,0.0,92.0,0.0,1.0,2.0,0.0,2.0
786,2015,9,16,22.0,CHILE,  CENTRAL,22.0,8.3,24368.4641,0.0761,24.0341,15.0,14.0,600.0,2305.0,10044.0,1.0,1.0,4.0,4.0,4.0
787,2015,11,11,1.0,CHILE,  LA SERENA,12.0,6.9,24368.4641,0.0761,24.0341,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
788,2015,10,17,11.0,ARGENTINA,  GALPON,17.0,5.8,21903.7499,0.1412,15.806346,2.0,30.0,0.62625,15.0,0.0,1.0,1.0,1.0,1.0,0.0
789,2015,10,26,9.0,AFGHANISTAN, HINDU KUSH,231.0,7.5,3690.4339,0.1848,51.750916,399.0,1770.0,109.0,29230.0,79893.0,3.0,4.0,4.0,4.0,4.0
790,2015,11,7,6.0,VENEZUELA,  MERIDA,15.0,5.3,37665.0114,0.1032,34.612236,1.0,0.0,0.62625,33.0,83.0,1.0,0.0,1.0,1.0,2.0
791,2015,11,22,20.0,VENEZUELA,  MERIDA,10.0,5.1,37665.0114,0.1032,34.612236,1.0,3.0,0.62625,0.0,6.0,1.0,1.0,1.0,0.0,1.0
792,2015,11,17,7.0,GREECE, ITHACA,11.0,6.5,24052.0718,0.1857,83.837425,2.0,8.0,2.1753684210526316,1.0,80.84848484848484,1.0,1.0,2.0,1.0,2.0
793,2015,11,17,17.0,KYRGYZSTAN, OSH,18.0,5.6,5269.5149,0.1909,30.839338,0.0,0.0,12.0,222.0,2237.0,0.0,0.0,3.0,3.0,4.0
794,2015,12,7,7.0,TAJIKISTAN,TAJIKISTAN,22.0,7.2,4829.5802,0.167,61.417004,2.0,359.9583333333333,5.0,500.0,793.0,1.0,3.0,2.0,3.0,3.0
795,2015,12,17,19.0,MEXICO,  COCOTITLAN,85.0,6.6,20081.1882,0.0588,61.80709,2.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0
796,2016,1,3,23.0,INDIA,  IMPAHL,55.0,6.7,6970.5661,0.1313,450.2357,13.0,100.0,75.0,0.0,80.84848484848484,1.0,2.0,4.0,0.0,2.0
797,2016,4,13,13.0,INDIA, ASSAM; BANGLADESH,136.0,6.9,6970.5661,0.1313,450.2357,2.0,170.0,2.1753684210526316,0.0,4.0,1.0,3.0,2.0,0.0,1.0
798,2016,1,16,23.0,INDONESIA, AMBALAU ISLAND,4.0,5.6,11588.9065,0.1514,138.35799,1.0,22.0,0.62625,0.0,230.0,1.0,1.0,1.0,0.0,3.0
799,2016,3,2,12.0,INDONESIA,,24.0,7.8,11588.9065,0.1514,138.35799,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
800,2016,6,1,22.0,INDONESIA,  PESISIR SELATAN,50.0,6.6,11588.9065,0.1514,138.35799,1.0,30.0,2.1753684210526316,0.0,2663.0,1.0,1.0,2.0,0.0,4.0
801,2016,6,7,19.0,INDONESIA,  TERNATE ISLAND,31.0,6.3,11588.9065,0.1514,138.35799,0.0,0.0,0.62625,0.0,22.09090909090909,0.0,0.0,1.0,0.0,1.0
802,2016,7,31,23.0,INDONESIA,  WEST NUSA TENGGARA,21.0,5.6,11588.9065,0.1514,138.35799,0.0,4.0,2.1753684210526316,0.0,700.0,0.0,1.0,2.0,0.0,3.0
803,2016,12,6,22.0,INDONESIA,  PIDIE JAYA,13.0,6.5,11588.9065,0.1514,138.35799,104.0,857.0,100.0,245.0,18752.0,3.0,3.0,4.0,3.0,4.0
804,2016,1,25,4.0,MOROCCO,  MELILLA,12.0,6.3,9202.8705,0.1356,78.66294,1.0,26.0,0.62625,13.126315789473685,22.09090909090909,1.0,1.0,1.0,1.0,1.0
805,2016,2,5,19.0,TAIWAN,  TAINAN,23.0,6.4,43001.1304,0.1092,666.3224,117.0,525.0,700.0,13.126315789473685,22.09090909090909,3.0,3.0,4.0,1.0,1.0
806,2016,4,10,10.0,AFGHANISTAN,  KHYBER PAKHTUNKHWA,212.0,6.6,3645.9459,0.1816,53.10429,6.0,5.0,0.62625,0.0,20.0,1.0,1.0,1.0,0.0,1.0
807,2016,4,15,16.0,JAPAN, OITA,10.0,7.0,31630.9919,0.1678,348.40564,273.0,2809.0,20000.0,43386.0,163500.0,3.0,4.0,4.0,4.0,4.0
808,2016,8,20,9.0,JAPAN,  OFF EAST COAST HONSHU,10.0,6.0,31630.9919,0.1678,348.40564,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
809,2016,10,21,5.0,JAPAN,  KURAYOSHI,6.0,6.2,31630.9919,0.1678,348.40564,0.0,7.0,100.0,2.0,160.0,0.0,1.0,4.0,1.0,3.0
810,2016,11,21,20.0,JAPAN, NEAR E COAST HONSHU,9.0,6.9,31630.9919,0.1678,348.40564,0.0,15.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
811,2016,4,16,23.0,ECUADOR, ESMERALDAS,21.0,7.8,12874.4125,0.1358,66.19257,663.0,6274.0,3300.0,6998.0,29672.0,3.0,4.0,4.0,4.0,4.0
812,2016,5,18,16.0,ECUADOR,  MANABI PROVINCE,30.0,6.9,12874.4125,0.1358,66.19257,1.0,162.0,0.62625,13.126315789473685,32.0,1.0,3.0,1.0,1.0,1.0
813,2016,12,19,7.0,ECUADOR,  ESMERALDAS,10.0,5.4,12874.4125,0.1358,66.19257,3.0,47.0,2.1753684210526316,10.0,70.0,1.0,1.0,2.0,1.0,2.0
814,2016,5,11,1.0,CHINA,  TIBET (XIZANG PROVINCE),8.0,5.2,14918.3248,0.1411,149.3245,0.0,60.0,0.62625,13.126315789473685,0.0,0.0,2.0,1.0,1.0,0.0
815,2016,5,17,17.0,CHINA, SHIMEN,51.0,4.8,14918.3248,0.1411,149.3245,2.0,0.0,60.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
816,2016,7,31,9.0,CHINA,  GUANGXI PROVINCE,25.0,4.9,14918.3248,0.1411,149.3245,0.0,0.0,2.1753684210526316,0.0,200.0,0.0,0.0,2.0,0.0,3.0
817,2016,11,25,14.0,CHINA,  KASHGAR,17.0,6.6,14918.3248,0.1411,149.3245,1.0,0.0,5.5,194.65384615384616,0.0,1.0,0.0,3.0,2.0,0.0
818,2016,12,8,5.0,CHINA,  URUMQI,18.0,6.0,14918.3248,0.1411,149.3245,1.0,0.0,135.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
819,2016,5,28,23.0,ALGERIA,  MIHOUB,11.0,5.4,13720.9903,0.1902,16.936909,0.0,28.0,2.1753684210526316,392.7142857142857,22.09090909090909,0.0,1.0,2.0,3.0,1.0
820,2016,7,1,14.0,TAJIKISTAN,  RASHT,10.0,5.0,5070.5409,0.1578,62.867107,0.0,0.0,0.62625,31.0,0.0,0.0,0.0,1.0,1.0,0.0
821,2016,8,15,2.0,PERU,  AREQUIPA,20.0,5.5,13614.5383,0.0879,24.322481,9.0,68.0,2.1753684210526316,605.0,671.0,1.0,2.0,2.0,3.0,3.0
822,2016,12,1,22.0,PERU, LAMPA,12.0,6.2,13614.5383,0.0879,24.322481,1.0,17.0,0.62625,8.0,40.0,1.0,1.0,1.0,1.0,1.0
823,2016,8,24,1.0,ITALY, AMATRICE,4.0,6.2,31910.9363,0.1666,203.29784,299.0,368.0,5000.0,392.7142857142857,80.84848484848484,3.0,3.0,4.0,3.0,2.0
824,2016,10,26,19.0,ITALY, USSITA,10.0,6.1,31910.9363,0.1666,203.29784,1.0,14.877604166666666,4920.921769911504,0.0,1001.0,1.0,1.0,4.0,0.0,4.0
825,2016,10,30,6.0,ITALY, NORCIA,8.0,6.6,31910.9363,0.1666,203.29784,2.0,20.0,200.0,13.126315789473685,190161.26717557252,1.0,1.0,4.0,1.0,4.0
826,2016,9,1,16.0,NEW ZEALAND,  GISBORNE,19.0,7.0,42444.8638,0.198,17.728487,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
827,2016,11,13,11.0,NEW ZEALAND,  AMBERLEY,15.0,7.8,42444.8638,0.198,17.728487,2.0,69.83928571428571,3900.0,13.126315789473685,22.09090909090909,1.0,2.0,4.0,1.0,1.0
828,2016,9,10,12.0,TANZANIA, RAKAI,40.0,5.9,3658.4098,0.1314,61.415447,23.0,252.0,458.0,1172.0,6281.0,1.0,3.0,4.0,4.0,4.0
829,2016,9,23,16.0,RWANDA,  UKAVU,10.0,4.8,2870.0583,0.1184,483.61987,8.0,14.877604166666666,0.62625,22.0,0.0,1.0,1.0,1.0,1.0,0.0
830,2016,9,28,16.0,NICARAGUA,  LEON,8.0,5.5,7310.7566,0.1034,53.093212,1.0,5.0,2.1753684210526316,6.0,487.0,1.0,1.0,2.0,1.0,3.0
831,2016,11,24,18.0,NICARAGUA,NICARAGUA,10.0,6.9,7310.7566,0.1034,53.093212,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
832,2016,10,1,8.0,PAKISTAN, NARAN,10.0,5.4,7303.4924,0.1701,276.98843,1.0,69.83928571428571,0.62625,194.65384615384616,0.0,1.0,2.0,1.0,2.0,0.0
833,2016,11,27,23.0,NEPAL, CHARIKHARKA,10.0,5.4,4850.2021,0.1671,194.35777,1.0,1.0,0.62625,2.0,0.0,1.0,1.0,1.0,1.0,0.0
834,2016,11,29,20.0,POLAND,  RUDNA,5.0,4.2,23630.6722,0.1996,125.88078,8.0,9.0,0.62625,0.0,0.0,1.0,1.0,1.0,0.0,0.0
835,2016,12,1,0.0,COSTA RICA, TURRIALBA,1.0,5.3,19809.752,0.0798,96.85086,0.0,0.0,2.1753684210526316,0.0,60.0,0.0,0.0,2.0,0.0,2.0
836,2016,12,8,17.0,SOLOMON ISLANDS,SOLOMON ISLANDS,40.0,7.8,3676.4896,,22.440514,1.0,0.0,0.62625,191.0,126.0,1.0,0.0,1.0,3.0,3.0
837,2016,12,9,19.0,SOLOMON ISLANDS,SOLOMON ISLANDS,20.0,6.9,3676.4896,,22.440514,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
838,2016,12,17,10.0,PAPUA NEW GUINEA,  NEW BRITAIN NEW IRELAND,95.0,7.9,5402.146,0.1292,19.651052,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
839,2016,12,25,14.0,CHILE,CHILE,38.0,7.6,24270.6746,0.0776,24.321589,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
840,2017,1,3,9.0,INDIA,  AMBASA;  BANGLADESH,32.0,5.7,7336.0532,0.1313,455.46893,3.0,359.9583333333333,12.313571428571427,1492.0,5200.0,1.0,3.0,3.0,4.0,4.0
841,2017,1,6,2.0,IRAN,  KHONJ,10.0,5.0,14189.6688,0.1384,52.083256,4.0,4.0,0.62625,0.0,0.0,1.0,1.0,1.0,0.0,0.0
842,2017,4,5,6.0,IRAN,  SEFID SANG,13.0,6.1,14189.6688,0.1384,52.083256,2.0,11.0,0.62625,0.0,22.09090909090909,1.0,1.0,1.0,0.0,1.0
843,2017,5,11,3.0,IRAN,  ARDABIL,63.0,5.1,14189.6688,0.1384,52.083256,0.0,20.0,2.1753684210526316,0.0,85.0,0.0,1.0,2.0,0.0,2.0
844,2017,5,13,18.0,IRAN, KHORASAN,8.0,5.6,14189.6688,0.1384,52.083256,3.0,417.0,2.0,13.126315789473685,190161.26717557252,1.0,3.0,2.0,1.0,4.0
845,2017,11,12,18.0,IRAN, KURDISTAN,19.0,7.3,14189.6688,0.1384,52.083256,630.0,12900.0,750.0,15500.0,14500.0,3.0,4.0,4.0,4.0,4.0
846,2017,12,1,2.0,IRAN,  KERMAN,9.0,6.1,14189.6688,0.1384,52.083256,0.0,51.0,0.62625,194.65384615384616,22.09090909090909,0.0,2.0,1.0,2.0,1.0
847,2017,12,20,19.0,IRAN,  ALBORZ,10.0,4.9,14189.6688,0.1384,52.083256,2.0,117.0,,0.0,0.0,1.0,3.0,,0.0,0.0
848,2017,12,26,21.0,IRAN, TEHRAN,10.0,4.0,14189.6688,0.1384,52.083256,1.0,57.0,,0.0,0.0,1.0,2.0,,0.0,0.0
849,2017,1,11,22.0,MADAGASCAR, ANTSIRABE,7.0,5.5,2314.5372,0.1248,44.9803,2.0,14.877604166666666,0.62625,0.0,22.09090909090909,1.0,1.0,1.0,0.0,1.0
850,2017,1,18,10.0,ITALY,  FARINDOLA,7.0,5.7,32562.0566,0.1653,202.9103,34.0,11.0,18.0,13.126315789473685,0.0,1.0,1.0,3.0,1.0,0.0
851,2017,8,21,18.0,ITALY,  ISCHIA ISLAND,3.0,4.2,32562.0566,0.1653,202.9103,2.0,42.0,2.1753684210526316,194.65384615384616,80.84848484848484,1.0,1.0,2.0,2.0,2.0
852,2017,1,22,4.0,PAPUA NEW GUINEA,  BOUGAINVILLE ISLAND,135.0,7.9,5363.7568,0.1288,20.1272,3.0,0.0,0.62625,392.7142857142857,0.0,1.0,0.0,1.0,3.0,0.0
853,2017,2,6,3.0,TURKEY,  CANAKKALE,10.0,5.3,29168.5351,0.1381,106.661415,0.0,5.0,2.1753684210526316,0.0,90.0,0.0,1.0,2.0,0.0,2.0
854,2017,5,28,11.0,TURKEY, GOLMARMARA,3.0,4.9,29168.5351,0.1381,106.661415,0.0,0.0,2.1753684210526316,0.0,35.0,0.0,0.0,2.0,0.0,1.0
855,2017,7,20,22.0,TURKEY, KOS,7.0,6.6,29168.5351,0.1381,106.661415,2.0,500.0,2.1753684210526316,13.126315789473685,22.09090909090909,1.0,3.0,2.0,1.0,1.0
856,2017,2,6,13.0,COLOMBIA,  HUILA,38.0,5.5,14907.3111,0.0841,43.579693,0.0,0.0,2.1753684210526316,0.0,378.0,0.0,0.0,2.0,0.0,3.0
857,2017,2,7,22.0,PAKISTAN,  PASNI,29.0,6.3,7576.2946,0.1715,280.69174,0.0,0.0,0.62625,20.0,22.09090909090909,0.0,0.0,1.0,1.0,1.0
858,2017,2,10,14.0,PHILIPPINES, SURIGAO DEL NORTE,15.0,6.5,10039.0228,0.1395,357.97867,8.0,202.0,40.0,215.0,3042.0,1.0,3.0,4.0,3.0,4.0
859,2017,3,5,0.0,PHILIPPINES, SURIGAO DEL NORTE,11.0,5.7,10039.0228,0.1395,357.97867,1.0,45.0,0.62625,13.0,0.0,1.0,1.0,1.0,1.0,0.0
860,2017,4,8,7.0,PHILIPPINES, CALABARZON,14.0,5.9,10039.0228,0.1395,357.97867,0.0,6.0,2.0,506.0,2108.0,0.0,1.0,2.0,3.0,4.0
861,2017,4,28,20.0,PHILIPPINES, SARANGANI,26.0,6.9,10039.0228,0.1395,357.97867,0.0,7.0,0.62625,1.0,22.09090909090909,0.0,1.0,1.0,1.0,1.0
862,2017,7,6,8.0,PHILIPPINES, LEYTE,9.0,6.5,10039.0228,0.1395,357.97867,4.0,448.0,5.0,735.0,1029.0,1.0,3.0,3.0,3.0,4.0
863,2017,8,22,22.0,PHILIPPINES, ORMOC,17.0,5.0,10039.0228,0.1395,357.97867,2.0,14.877604166666666,2.1753684210526316,0.0,56.0,1.0,1.0,2.0,0.0,2.0
864,2017,9,23,20.0,PHILIPPINES, LANAO DEL SUR PROVINCE,8.0,5.7,10039.0228,0.1395,357.97867,0.0,11.0,2.1753684210526316,55.0,1659.0,0.0,1.0,2.0,2.0,4.0
865,2017,2,24,0.0,ZAMBIA,  KAPUTA,30.0,5.9,5542.0434,0.0695,23.269154,0.0,5.0,0.62625,13.126315789473685,0.0,0.0,1.0,1.0,1.0,0.0
866,2017,3,21,23.0,INDONESIA,  BALI,112.0,5.6,11863.6838,0.1535,139.7575,0.0,4.0,2.1753684210526316,13.126315789473685,0.0,0.0,1.0,2.0,1.0,0.0
867,2017,5,29,14.0,INDONESIA,  POSO,12.0,6.6,11863.6838,0.1535,139.7575,0.0,25.0,2.1753684210526316,5.0,348.0,0.0,1.0,2.0,1.0,3.0
