,Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description,Total Houses Damaged Description.1,Region,Average Income,p0p50_share,Population density national,preperation_zone,pop_with_water,pop_without_water,pop_total
298,2006,1,27,16.0,58.0,53.6,,,INDONESIA,INDONESIA:  BANDA SEA,-5.473,128.131,397.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,  BANDA SEA,6364.8773,0.1655,122.47853,2061.1999999999994,7.613863393192815,24.47811339615151,129334885.36067876
299,2006,3,14,6.0,57.0,33.8,2875.0,,INDONESIA,INDONESIA:  SERAM,-3.595,127.214,30.0,6.7,,,,,,,,,2.0,241.0,3.0,,,4.0,1.0,,,,,,2.0,241.0,3.0,,,,  SERAM,6364.8773,0.1655,122.47853,829.4000000000001,5.19528916862021,35.45632278155998,14273049.104685316
300,2006,3,28,8.0,35.0,43.3,,,INDONESIA,INDONESIA:  N. SUMATRA: TAPAKTUAN,3.462,97.224,30.0,5.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,, TAPAKTUAN,6364.8773,0.1655,122.47853,141.0,30.980007566497004,48.774023556609045,2446212.37745817
301,2006,5,12,8.0,16.0,56.5,,,INDONESIA,INDONESIA:  SUMATRA:  KALIANDAK,-5.575,105.395,17.0,5.5,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,,,  KALIANDAK,6364.8773,0.1655,122.47853,260.5,179.35704124050798,433.44417541964,48404878.289988294
302,2006,5,26,22.0,53.0,58.9,,,INDONESIA,"INDONESIA:   JAVA:  BANTUL, YOGYAKARTA",-7.961,110.446,13.0,6.3,,5749.0,4.0,,,38568.0,4.0,3100.0,4.0,127000.0,4.0,127000.0,4.0,5749.0,4.0,,,38568.0,4.0,3100.0,4.0,127000.0,4.0,,,, YOGYAKARTA,6364.8773,0.1655,122.47853,572.5999999999999,102.42251649272983,729.1433504780761,133926863.18576157
303,2006,7,17,8.0,19.0,25.0,2832.0,,INDONESIA,INDONESIA:  JAVA,-9.254,107.411,34.0,7.7,,,,,,,,,,,,,,802.0,3.0,,,498.0,3.0,55.0,4.0,1623.0,4.0,,,,  JAVA,6364.8773,0.1655,122.47853,2234.4,13.911302723846163,72.2657934667434,277649514.4468362
304,2006,11,24,6.0,33.0,26.4,,,INDONESIA,INDONESIA:  SULAWESI: PINRANG,-3.728,119.233,31.0,5.2,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,, PINRANG,6364.8773,0.1655,122.47853,188.80000000000004,47.819612072469475,126.93974417538499,6724632.94769102
305,2006,11,29,1.0,32.0,17.9,,,INDONESIA,INDONESIA:  HALMAHERA:  MOROTAI,2.52,128.283,39.0,6.2,,,,,,,,,2.0,50.0,1.0,,,,,,,,,,2.0,50.0,1.0,,,,  MOROTAI,6364.8773,0.1655,122.47853,508.4000000000001,5.769557984808139,62.07297255516118,5938086.773544384
306,2006,12,1,14.0,1.0,47.5,,,INDONESIA,INDONESIA:  SUMABAWA:  BIMA,-8.251,118.777,43.0,6.3,,1.0,1.0,,,14.0,1.0,,1.0,20.0,1.0,,,1.0,1.0,,,14.0,1.0,,1.0,20.0,1.0,,,,  BIMA,6364.8773,0.1655,122.47853,572.5999999999999,16.11171949664154,139.76295648691183,21049139.824667845
307,2006,12,17,21.0,39.0,17.4,,,INDONESIA,"INDONESIA:  SUMATERA:  NORTHERN, MUARASIPONGI",0.626,99.859,30.0,5.8,,7.0,1.0,,,100.0,2.0,,3.0,680.0,3.0,,,7.0,1.0,,,100.0,2.0,,3.0,680.0,2.0,,,, MUARASIPONGI,6364.8773,0.1655,122.47853,332.19999999999993,56.61289735361079,98.9581541054857,24922809.027774785
308,2006,2,14,0.0,55.0,25.0,,,INDIA,INDIA:  SIKKIM,27.382,88.388,30.0,5.3,,2.0,1.0,,,2.0,1.0,,1.0,,,,,2.0,1.0,,,2.0,1.0,,1.0,,,,,,  SIKKIM,4212.9321,0.1607,394.31512,212.69999999999996,214.0499091464305,214.481618099405,38390279.3052306
309,2006,3,7,18.0,20.0,46.1,,,INDIA,INDIA:  GUJARAT,23.777,70.899,10.0,5.5,,,,,,7.0,1.0,,1.0,,1.0,,1.0,,,,,7.0,1.0,,1.0,,1.0,,,,  GUJARAT,4212.9321,0.1607,394.31512,260.5,146.67358493252829,158.4543246065718,39584267.10159073
310,2006,4,6,17.0,59.0,16.4,,,INDIA,INDIA:  GUJARAT,23.322,70.477,10.0,5.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  GUJARAT,4212.9321,0.1607,394.31512,260.5,128.75895035908218,153.98012860489243,34749465.5229091
311,2006,12,24,22.0,43.0,26.7,,,INDIA,INDIA:  RAJASTHAN,26.88,76.15,10.0,4.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,  RAJASTHAN,4212.9321,0.1607,394.31512,70.20000000000002,379.46590795992336,379.48540875174,7384406.568900108
312,2006,2,22,22.0,19.0,7.8,,,MOZAMBIQUE,MOZAMBIQUE,-21.324,33.583,11.0,7.0,5.0,4.0,1.0,,,36.0,1.0,,2.0,294.0,3.0,,,4.0,1.0,,,36.0,1.0,,2.0,294.0,3.0,,,,MOZAMBIQUE,1353.4297,0.1105,26.368917,1022.0,20.253159619085906,32.303371401488334,84575007.22806388
313,2006,2,23,20.0,4.0,53.5,,,BHUTAN,BHUTAN:  TASHIGANG,26.912,91.705,10.0,5.8,,,,,,,,,1.0,126.0,3.0,126.0,3.0,,,,,,,,1.0,126.0,3.0,,,,  TASHIGANG,7455.5387,0.1362,17.652674,332.19999999999993,185.7615389515578,190.63531221274508,81655013.91539732
314,2006,2,28,7.0,31.0,2.6,,,IRAN,IRAN:  SOUTHERN,28.12,56.865,18.0,6.0,,,,,,6.0,1.0,,2.0,,3.0,,3.0,,,,,6.0,1.0,,2.0,,3.0,,,,  SOUTHERN,14904.0132,0.1165,43.929596,380.0,13.703285423102303,16.627599696325966,7894202.369826198
315,2006,3,25,7.0,28.0,57.6,,,IRAN,IRAN:  SOUTHERN,27.574,55.685,18.0,5.9,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,  SOUTHERN,14904.0132,0.1165,43.929596,356.1000000000001,17.87430074492144,24.883262936514107,9035834.386873432
316,2006,3,31,1.0,17.0,0.9,,,IRAN,"IRAN:  WESTERN:  BORUJERD, DORUD",33.5,48.78,7.0,6.1,,70.0,2.0,,,1300.0,4.0,,3.0,,3.0,,3.0,70.0,2.0,,,1300.0,4.0,,3.0,,3.0,,,, DORUD,14904.0132,0.1165,43.929596,444.19999999999976,61.527966938429266,63.33929132718896,48353721.71350667
317,2006,5,7,6.0,20.0,53.7,,,IRAN,IRAN:  ZARAND,30.79,56.7,14.0,4.1,,,,,,70.0,2.0,,1.0,,1.0,,1.0,,,,,70.0,2.0,,1.0,,2.0,,,,  ZARAND,14904.0132,0.1165,43.929596,61.349999999999966,25.858337765570845,25.858337765570845,375463.06435608864
318,2006,6,3,7.0,15.0,35.6,,,IRAN,IRAN:  SOUTHERN:  QESHM,26.759,55.843,5.0,5.1,,2.0,1.0,,,4.0,1.0,,1.0,,2.0,,2.0,2.0,1.0,,,4.0,1.0,,1.0,,2.0,,,,  QESHM,14904.0132,0.1165,43.929596,164.89999999999992,14.813758708794111,26.69307412916055,1584020.4049726455
319,2006,3,10,7.0,50.0,14.3,,,PAKISTAN,PAKISTAN:  MIRPUR DISTRICT,33.129,73.887,10.0,4.9,,1.0,1.0,,,22.0,1.0,,,,,,,1.0,1.0,,,22.0,1.0,,,,,,,,  MIRPUR DISTRICT,6257.0182,0.1569,230.99573,132.15000000000003,422.62336387921266,423.5786801930254,29232435.45616126
320,2006,4,4,9.0,12.0,23.4,,,PAKISTAN,PAKISTAN:  BATGRAM,34.6,73.136,10.0,4.8,,,,,,28.0,1.0,,1.0,,2.0,,2.0,,,,,28.0,1.0,,1.0,,2.0,,,,  BATGRAM,6257.0182,0.1569,230.99573,123.29999999999998,251.94716357325723,254.28561689312403,15123128.493484765
321,2006,3,20,19.0,44.0,25.1,,,ALGERIA,ALGERIA:  NORTHERN,36.623,5.328,10.0,4.9,,4.0,1.0,,,9.0,1.0,,,62.0,2.0,62.0,2.0,4.0,1.0,,,9.0,1.0,,,62.0,2.0,,,,  NORTHERN,12822.0358,0.1786,14.038085,132.15000000000003,83.85823467496256,140.05191796002717,5800390.234232485
322,2006,3,31,12.0,23.0,17.8,,,CHINA,"CHINA:  JILIN PROVINCE:  JILIN, SONGYUAN",44.624,124.122,10.0,4.9,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,,, SONGYUAN,7790.2069,0.1441,139.8655,132.15000000000003,79.746615698708,80.41393193766213,5515993.661263933
323,2006,4,19,2.0,5.0,42.9,,,CHINA,CHINA:  TIBET (XIZANG PROVINCE),31.607,90.413,33.0,5.7,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,,,  TIBET (XIZANG PROVINCE),7790.2069,0.1441,139.8655,308.30000000000007,3.3908039434620756,4.34005692560387,1282486.8215159436
324,2006,6,20,16.0,52.0,57.9,,,CHINA,CHINA:  GANSU PROVINCE,33.068,104.95,24.0,4.5,,,,,,5.0,1.0,,1.0,,1.0,,,,,,,5.0,1.0,,1.0,,1.0,,,,  GANSU PROVINCE,7790.2069,0.1441,139.8655,96.75,54.8180112102741,57.26331986279188,2010286.1071031718
325,2006,7,22,1.0,10.0,29.0,,,CHINA,CHINA:  YANJIN,27.995,104.138,56.0,4.9,,22.0,1.0,,,106.0,3.0,,,,,,,22.0,1.0,,,106.0,3.0,,,,,,,,  YANJIN,7790.2069,0.1441,139.8655,132.15000000000003,169.50625558087395,172.61064692342245,11724578.19227347
326,2006,8,25,5.0,51.0,44.3,,,CHINA,CHINA:  SICHUAN PROVINCE,28.012,104.151,22.0,4.6,,1.0,1.0,,,31.0,1.0,,2.0,,,,,1.0,1.0,,,31.0,1.0,,2.0,,,,,,  SICHUAN PROVINCE,7790.2069,0.1441,139.8655,105.59999999999997,180.64177862642916,182.42524218756543,7852859.400448129
327,2006,10,27,10.0,52.0,5.7,,,CHINA,CHINA:  HUBEI,31.56,113.21,10.0,4.5,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,  HUBEI,7790.2069,0.1441,139.8655,96.75,222.4850781858419,222.6752940611766,8073983.487364203
328,2006,11,3,6.0,21.0,39.2,,,CHINA,CHINA:  NEI MONGOL,43.469,119.558,10.0,4.7,,,,,,,,,3.0,55886.0,4.0,,,,,,,,,,3.0,5586.0,4.0,,,,  NEI MONGOL,7790.2069,0.1441,139.8655,114.45000000000002,23.23793897646421,23.4164079544807,1192152.7453705668
329,2006,11,23,11.0,4.0,44.3,,,CHINA,CHINA:  XINJIANG PROVINCE:  NORTH,44.229,83.524,20.0,4.7,,,,,,,,,2.0,60.0,2.0,,,,,,,,,,2.0,60.0,1.0,,,,  NORTH,7790.2069,0.1441,139.8655,114.45000000000002,10.036596870165381,17.53081245559308,514897.49263322435
330,2006,4,1,10.0,2.0,19.5,,,TAIWAN,TAIWAN:  T'AIT-TUNG,22.868,121.278,9.0,6.2,,,,,,42.0,1.0,,1.0,,2.0,,,,,,,42.0,1.0,,1.0,,2.0,,,,  T'AIT-TUNG,34863.5592,0.1024,646.0032,508.4000000000001,51.481387985869,347.3580958408119,53037412.93774189
331,2006,12,26,12.0,26.0,21.1,3622.0,,TAIWAN,TAIWAN:  PINGTUNG,21.799,120.547,10.0,7.0,,2.0,1.0,,,40.0,1.0,,1.0,,2.0,,,2.0,1.0,,,40.0,1.0,,1.0,,2.0,,,,  PINGTUNG,34863.5592,0.1024,646.0032,1022.0,78.41062894496046,310.74689890797185,327434318.12622887
332,2006,5,4,17.0,43.0,9.7,,,PANAMA,PANAMA:  BOQUETE,8.898,-82.543,,4.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  BOQUETE,20040.7618,0.0904,45.41085,96.75,20.43778949762959,28.05489960543851,741687.3808689779
333,2006,6,3,11.0,7.0,45.0,,,TURKEY,TURKEY:  HAKKARI,37.605,43.787,10.0,4.1,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  HAKKARI,21273.2039,0.148,90.43479,61.349999999999966,19.352999262212066,19.352999262212066,281005.5492873192
334,2006,6,3,16.0,34.0,25.8,,,MALAWI,MALAWI:  SALIMA,-14.52,34.28,10.0,3.8,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  SALIMA,1886.0012,0.1252,139.14201,45.89999999999999,116.57275919338585,118.18742394855637,912997.850002598
335,2006,6,13,14.0,15.0,38.3,,,ALBANIA,ALBANIA:  TEPELENE,40.27,19.96,10.0,4.5,,,,,,1.0,1.0,,1.0,12.0,1.0,,,,,,,1.0,1.0,,1.0,12.0,1.0,,,,  TEPELENE,9502.1958,0.1888,109.61281,96.75,32.46466566030679,45.7046064891619,1184343.4679536521
336,2006,7,29,0.0,11.0,51.3,,,TAJIKISTAN,TAJIKISTAN:  PANJ-QUMSANGIR,37.255,68.828,34.0,5.6,,3.0,1.0,,,19.0,1.0,,,721.0,3.0,721.0,3.0,3.0,1.0,,,19.0,1.0,,,721.0,3.0,,,,  PANJ-QUMSANGIR,3547.3252,0.1646,50.849667,284.3999999999999,44.4289950302318,44.44790280616035,14308624.423456334
337,2006,8,18,11.0,45.0,49.4,,,TAJIKISTAN,TAJIKISTAN:  DUSHANBE (STALINABAD),38.246,69.22,10.0,4.7,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  DUSHANBE (STALINABAD),3547.3252,0.1646,50.849667,114.45000000000002,80.06429797283032,80.1324219887416,4143807.8058818057
338,2006,8,5,14.0,3.0,43.7,,,ARGENTINA,ARGENTINA:  MENDOZA,-33.131,-68.707,22.0,5.6,5.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  MENDOZA,17542.9361,0.1248,14.425039,284.3999999999999,29.703057905337936,29.71479634471153,9549206.382929187
339,2006,8,24,20.0,1.0,0.2,,,FRANCE,FRANCE,45.84,-0.14,5.0,4.3,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,FRANCE,40113.0663,0.2139,111.25627,79.04999999999998,33.818535432151194,34.04088042580426,833593.0798670948
340,2006,11,17,18.0,19.0,51.6,,,FRANCE,FRANCE:  PYRENEES,42.99,-0.05,10.0,4.7,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  PYRENEES,40113.0663,0.2139,111.25627,114.45000000000002,20.966018261537876,20.968854299487028,1085117.2411441542
341,2006,10,20,10.0,48.0,56.0,,,PERU,PERU:  CENTRAL,-13.457,-76.677,23.0,6.7,4.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  CENTRAL,9201.9348,0.0711,22.172718,829.4000000000001,8.325159239499204,20.58495652438153,22871759.9296316
342,2006,11,23,7.0,15.0,20.5,,,HUNGARY,HUNGARY:  BEREGDAROC,48.195,22.46,10.0,4.8,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  BEREGDAROC,19274.4353,0.2115,110.20231,123.29999999999998,52.29227418752509,52.47161969369567,3151655.365282137
343,2006,12,31,13.0,39.0,23.6,,,HUNGARY,HUNGARY:  BUDAPEST,47.449,19.343,5.0,4.1,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,  BUDAPEST,19274.4353,0.2115,110.20231,61.349999999999966,211.8138137748451,211.8138137748451,3126795.5189442635
344,2006,12,8,16.0,48.0,39.1,,,SWITZERLAND,SWITZERLAND:  BASEL,47.58,7.6,5.0,3.9,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  BASEL,52566.7211,0.2203,189.19475,49.199999999999996,193.50787366604067,193.50787366604067,1801945.3195781708
345,2006,12,12,17.0,2.0,29.7,,,THAILAND,THAILAND:  MAE RIM,18.901,98.916,10.0,4.6,,,,,,,,,1.0,5.0,1.0,,,,,,,,,,1.0,5.0,1.0,,,,  MAE RIM,11486.8659,0.1064,129.81175,105.59999999999997,59.944444528761906,59.944444528761906,2630961.67036736
346,2006,12,25,20.0,1.0,0.4,,,KYRGYZSTAN,KYRGYZSTAN:  KOCHKOR,42.156,76.163,12.0,5.8,,,,,,,,,3.0,2410.0,4.0,,,,,,,,,,2.0,2410.0,4.0,,,,  KOCHKOR,4531.5342,0.1488,27.355501,332.19999999999993,15.292693557214124,16.752338242553137,6722194.014251055
347,2007,1,8,17.0,21.0,50.2,,,KYRGYZSTAN,KYRGYZSTAN:  ISFARIA,39.803,70.311,18.0,6.0,,,,,,,,,2.0,187.0,3.0,,,,,,,,,,2.0,187.0,3.0,,,,  ISFARIA,4879.1156,0.1661,27.605719,380.0,53.69344357972439,53.95292914597584,30891019.347174194
348,2007,1,9,14.0,49.0,48.8,,,CHINA,CHINA:  GANSU PROVINCE,37.021,103.911,20.0,4.5,,,,,,,,,3.0,2000.0,4.0,,,,,,,,,,3.0,2000.0,4.0,,,,  GANSU PROVINCE,8671.7074,0.1425,140.76306,96.75,39.8952206395701,42.569760570714465,1463037.5312943147
349,2007,1,10,17.0,18.0,58.3,,,CHINA,CHINA:  GANSU PROVINCE,33.259,104.74,23.0,4.7,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,,,  GANSU PROVINCE,8671.7074,0.1425,140.76306,114.45000000000002,49.71227194065229,54.20072354245629,2572908.3465604
350,2007,6,2,21.0,34.0,57.7,,,CHINA,CHINA:  YUNNAN PROVINCE:  NING'ER,23.028,101.052,5.0,6.1,,3.0,1.0,,,329.0,3.0,310.0,4.0,,,,,3.0,1.0,,,329.0,3.0,310.0,4.0,,,,,,  NING'ER,8671.7074,0.1425,140.76306,444.19999999999976,63.64440215685919,63.7263132112214,49960601.115525834
351,2007,7,20,10.0,6.0,52.0,,,CHINA,CHINA:  XINJIANG:  TEKES,42.913,82.378,10.0,5.6,,,,,,,,,2.0,2120.0,4.0,,,,,,,,,,2.0,2120.0,4.0,,,,  TEKES,8671.7074,0.1425,140.76306,284.3999999999999,15.99605613131429,23.786435933894087,5142556.0896001
352,2007,1,21,7.0,38.0,57.0,,,TURKEY,TURKEY:  E,39.592,42.863,3.0,5.1,,,,,,2.0,1.0,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,,,  E,21819.2893,0.1503,91.562004,164.89999999999992,30.428852310037833,32.252797809916885,3253726.7486600354
353,2007,2,21,11.0,5.0,29.2,,,TURKEY,"TURKEY:  DOGANKOY, PUTURGE, SIVRICE",38.318,39.267,10.0,5.7,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,, SIVRICE,21819.2893,0.1503,91.562004,308.30000000000007,49.268213860355644,49.52525151977349,18634470.187333014
354,2007,12,20,9.0,48.0,29.9,,,TURKEY,"TURKEY:  CENTRAL:  YENIYAPAN, ABAZLAR, SUYUGUZEL",39.417,33.212,10.0,5.7,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,, SUYUGUZEL,21819.2893,0.1503,91.562004,308.30000000000007,44.393997022264486,47.365532811322396,16818221.83191468
355,2007,12,26,23.0,47.0,10.7,,,TURKEY,TURKEY:  CENTRAL:  ANKARA,39.446,33.162,8.0,5.6,,,,,,,,,3.0,2214.0,4.0,2214.0,4.0,,,,,,,,3.0,2214.0,4.0,,,,  ANKARA,21819.2893,0.1503,91.562004,284.3999999999999,40.2032810138226,42.028409152509084,12924912.609852813
356,2007,1,21,11.0,27.0,45.0,,,INDONESIA,INDONESIA:  MOLUCCA ISLANDS:  N,1.065,126.282,22.0,7.5,,4.0,1.0,,,4.0,1.0,,1.0,,,,,4.0,1.0,,,4.0,1.0,,1.0,,,,,,  N,6957.6027,0.1587,124.095856,1888.0,12.866525643339608,73.26855809188999,183356031.99611652
357,2007,3,6,3.0,49.0,38.9,,,INDONESIA,INDONESIA:  SUMATRA:  SOUTHERN,-0.493,100.498,19.0,6.4,8.0,67.0,2.0,,,826.0,3.0,,3.0,43719.0,4.0,,4.0,67.0,2.0,,,826.0,3.0,,3.0,43719.0,4.0,,4.0,4.0,  SOUTHERN,6957.6027,0.1587,124.095856,636.8000000000002,38.555194793668626,99.06293728397469,62283642.43267884
358,2007,5,29,9.0,36.0,5.6,,,INDONESIA,INDONESIA: LABUHA,-1.065,127.343,24.0,6.1,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,,, LABUHA,6957.6027,0.1587,124.095856,444.19999999999976,4.781681177248826,37.59972933300234,3762078.518142882
359,2007,7,26,5.0,40.0,16.1,,,INDONESIA,INDONESIA:  MALUKU:  N,2.872,127.464,25.0,6.9,,,,,,,2.0,,1.0,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,  N,6957.6027,0.1587,124.095856,957.8000000000002,12.575287137683048,81.84790592170869,46020130.975163616
360,2007,8,8,17.0,4.0,58.0,,,INDONESIA,INDONESIA:  JAVA,-5.968,107.655,289.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,  JAVA,6957.6027,0.1587,124.095856,1888.0,18.57926842185419,110.20043719288753,264696050.3158934
361,2007,9,9,18.0,36.0,37.6,,,INDONESIA,INDONESIA:  SITUBONDO,-7.783,114.338,35.0,4.8,,,,,,13.0,1.0,,1.0,,,,,,,,,13.0,1.0,,1.0,,,,,,  SITUBONDO,6957.6027,0.1587,124.095856,123.29999999999998,177.82212297125392,476.10388203530556,10673772.931349516
362,2007,9,12,11.0,10.0,26.8,3228.0,,INDONESIA,INDONESIA:  SUMATRA,-4.438,101.367,34.0,8.4,,25.0,1.0,,,161.0,3.0,,3.0,56425.0,4.0,,4.0,25.0,1.0,,,161.0,3.0,,3.0,56425.0,4.0,,4.0,4.0,  SUMATRA,6957.6027,0.1587,124.095856,4617.600000000001,33.75628221813907,130.00983735483698,2877665302.097481
363,2007,9,12,23.0,49.0,3.7,,,INDONESIA,INDONESIA:  SUMATRA,-2.625,100.841,35.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,  SUMATRA,6957.6027,0.1587,124.095856,2580.8000000000006,19.91903656970068,123.28138358462631,530150755.5518597
364,2007,11,25,16.0,2.0,17.9,,,INDONESIA,INDONESIA:  SUMBAWA ISLAND,-8.277,118.339,35.0,6.5,,3.0,1.0,,,,3.0,,2.0,,3.0,,,3.0,1.0,,,,3.0,,2.0,,3.0,,,,  SUMBAWA ISLAND,6957.6027,0.1587,124.095856,701.0,23.771976992633505,166.5702903449248,46626355.673351355
365,2007,2,16,7.0,15.0,54.0,,,PHILIPPINES,PHILIPPINES:  MINDANAO,6.614,126.24,79.0,4.9,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  MINDANAO,7313.562,0.1232,300.37018,132.15000000000003,67.12529862993244,199.31271864922934,4642989.780933797
366,2007,11,7,4.0,12.0,38.6,,,PHILIPPINES,PHILIPPINES:  BOHOL ISLAND:  MABINI,9.721,124.647,72.0,5.1,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,  MABINI,7313.562,0.1232,300.37018,164.89999999999992,98.25294346965126,251.72948182445114,10473960.279751763
367,2007,3,6,13.0,5.0,12.1,,,COLOMBIA,"COLOMBIA:  CAUCA, SOTARA, PURACE,",2.082,-76.495,43.0,5.0,,,,,,9.0,1.0,,1.0,9.0,1.0,,,,,,,9.0,1.0,,1.0,9.0,1.0,,,,,12646.9753,0.0756,39.03253,141.0,41.85079246053583,42.00185539164077,3316340.4961577803
368,2007,9,10,1.0,49.0,14.2,,,COLOMBIA,"COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA",2.982,-77.967,31.0,6.8,,,,,,5.0,1.0,,1.0,35.0,1.0,,,,,,,5.0,1.0,,1.0,35.0,1.0,,,, LA TOLA,12646.9753,0.0756,39.03253,893.5999999999999,20.42990401944942,35.58102251387576,65094270.934370235
369,2007,3,6,22.0,32.0,6.8,,,IRAN,IRAN:  WESTERN:  DORUD,33.49,48.93,16.0,4.7,,,,,,35.0,1.0,,1.0,,,,,,,,,35.0,1.0,,1.0,,,,,,  DORUD,15575.8558,0.1211,44.572834,114.45000000000002,50.619039988109556,50.6288653030396,2608348.5115472972
370,2007,6,18,14.0,29.0,48.2,,,IRAN,IRAN:  QOM,34.437,50.833,5.0,5.5,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,,,  QOM,15575.8558,0.1211,44.572834,260.5,96.21932323456312,96.24826621280882,25917733.125785157
371,2007,8,25,4.0,24.0,21.9,,,IRAN,"IRAN:  HADJI ABAD, ORZUIYEH",28.154,56.652,10.0,5.0,,,,,,4.0,1.0,,,,,,,,,,,4.0,1.0,,,,,,,, ORZUIYEH,15575.8558,0.1211,44.572834,141.0,20.238234424914303,20.74310277538276,1592344.2845522575
372,2007,11,20,5.0,20.0,3.4,,,IRAN,"IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN",31.68,49.93,7.0,4.8,,,,,,30.0,1.0,,1.0,,1.0,,1.0,,,,,30.0,1.0,,1.0,,1.0,,,, KHUZESTAN,15575.8558,0.1211,44.572834,123.29999999999998,34.76100287276375,34.77316841273322,2086529.197437644
373,2007,3,25,0.0,41.0,57.8,3035.0,,JAPAN,JAPAN:  HONSHU:  W COAST,37.336,136.588,8.0,6.7,5.0,1.0,1.0,,,359.0,3.0,,3.0,13556.0,4.0,,,1.0,1.0,,,359.0,3.0,,3.0,13556.0,4.0,,,,  W COAST,29850.3822,0.1527,351.1836,829.4000000000001,46.96345353000154,207.51284285984508,129022977.66369441
374,2007,4,15,3.0,19.0,30.3,,,JAPAN,JAPAN:  HONSHU:  W,34.807,136.239,16.0,4.6,,,,,,12.0,1.0,,2.0,63.0,1.0,,,,,,,12.0,1.0,,2.0,63.0,2.0,,,,  W,29850.3822,0.1527,351.1836,105.59999999999997,551.1548214698332,689.7882778040714,24190185.11431098
375,2007,7,16,1.0,13.0,22.0,3104.0,,JAPAN,JAPAN:  HONSHU:  W COAST,37.57,138.478,10.0,6.6,,9.0,1.0,,,1088.0,4.0,12500.0,4.0,,,875.0,3.0,9.0,1.0,,,1088.0,4.0,12500.0,4.0,,,875.0,3.0,3.0,  W COAST,29850.3822,0.1527,351.1836,765.1999999999998,47.87847162004859,227.00835466771176,111859047.78757897
376,2007,9,28,13.0,38.0,57.8,,,JAPAN,JAPAN:  VOLCANO ISLANDS,22.013,142.668,260.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,  VOLCANO ISLANDS,29850.3822,0.1527,351.1836,1888.0,10.226330889786048,321.3260627868195,145770211.03536624
377,2007,3,25,13.0,57.0,58.2,,,GREECE,"GREECE:  ARGOSTOLION, KEFALLINIA",38.34,20.42,15.0,5.8,6.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,, KEFALLINIA,34631.7977,0.1855,86.04726,332.19999999999993,16.002382895091152,44.925940710731226,7023541.866952877
378,2007,4,1,20.0,39.0,56.3,3037.0,,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.466,157.043,24.0,8.1,,2.0,1.0,,,,,,3.0,300.0,3.0,500.0,3.0,52.0,2.0,,,,,,3.0,2500.0,4.0,500.0,3.0,3.0,SOLOMON ISLANDS,3071.2615,,18.028725,3219.8999999999983,0.6434661976845047,3.6107192762716265,24740117.705279574
